[13:05:37:871] [INFO] Starting logging #2
[13:05:37:871] [INFO] Initializing Mountain Framework
[13:05:38:458] [INFO] Loading directory ../Mountain/shaders_internal...
[13:05:38:458] [INFO] Loading directory ../Mountain/shaders_internal/arc...
[13:05:38:459] [INFO] Loading directory ../Mountain/shaders_internal/circle...
[13:05:38:461] [INFO] Loading directory ../Mountain/shaders_internal/effects...
[13:05:38:467] [INFO] Loading directory ../Mountain/shaders_internal/line...
[13:05:38:468] [INFO] Loading directory ../Mountain/shaders_internal/line_colored...
[13:05:38:469] [INFO] Loading directory ../Mountain/shaders_internal/particles...
[13:05:38:471] [INFO] Loading directory ../Mountain/shaders_internal/particles/draw...
[13:05:38:472] [INFO] Loading directory ../Mountain/shaders_internal/particles/draw_point...
[13:05:38:474] [INFO] Loading directory ../Mountain/shaders_internal/point...
[13:05:38:475] [INFO] Loading directory ../Mountain/shaders_internal/rectangle...
[13:05:38:477] [INFO] Loading directory ../Mountain/shaders_internal/render_target...
[13:05:38:479] [INFO] Loading directory ../Mountain/shaders_internal/text...
[13:05:38:480] [INFO] Loading directory ../Mountain/shaders_internal/texture...
[13:05:38:481] [INFO] Loading directory ../Mountain/shaders_internal/triangle...
[13:05:38:482] [INFO] Loading directory ../Mountain/shaders_internal/triangle_colored...
[13:05:38:483] [INFO] Loading directory ../Mountain/assets_internal...
[13:05:38:486] [INFO] Loading all resources from FileManager
[13:05:38:719] [INFO] Loading directory assets...
[13:05:38:733] [INFO] Loading directory assets/strawberry...
[13:05:38:735] [INFO] Loading all resources from FileManager
