[15:30:25.857] [INFO] Starting logging #4
[15:30:25.857] [INFO] Initializing Mountain Framework
[15:30:26.345] [INFO] Loading directory ../Mountain/shaders_internal...
[15:30:26.346] [INFO] Loading directory ../Mountain/shaders_internal/arc...
[15:30:26.347] [INFO] Loading directory ../Mountain/shaders_internal/circle...
[15:30:26.349] [INFO] Loading directory ../Mountain/shaders_internal/effects...
[15:30:26.356] [INFO] Loading directory ../Mountain/shaders_internal/line...
[15:30:26.358] [INFO] Loading directory ../Mountain/shaders_internal/line_colored...
[15:30:26.359] [INFO] Loading directory ../Mountain/shaders_internal/particles...
[15:30:26.360] [INFO] Loading directory ../Mountain/shaders_internal/particles/draw...
[15:30:26.364] [INFO] Loading directory ../Mountain/shaders_internal/point...
[15:30:26.366] [INFO] Loading directory ../Mountain/shaders_internal/rectangle...
[15:30:26.367] [INFO] Loading directory ../Mountain/shaders_internal/render_target...
[15:30:26.369] [INFO] Loading directory ../Mountain/shaders_internal/text...
[15:30:26.370] [INFO] Loading directory ../Mountain/shaders_internal/texture...
[15:30:26.372] [INFO] Loading directory ../Mountain/shaders_internal/triangle...
[15:30:26.374] [INFO] Loading directory ../Mountain/shaders_internal/triangle_colored...
[15:30:26.376] [INFO] Loading directory ../Mountain/assets_internal...
[15:30:26.378] [INFO] Loading all resources from FileManager
